published,title,url,views
2016-11-17,"15th International Semantic Web Conference (ISWC), Kobe 2016",http://videolectures.net/iswc2016_kobe,0
2015-12-05,Markov Mixed Membership Models,http://videolectures.net/icml2015_paisley_membership_models,0
2016-09-22,Passing a USA National Bar Exam: a First Corpus for Experimentation,http://videolectures.net/lrec2016_wyner_bar_exam,0
2017-11-17,Govorne tehnologije in jezikovni viri,http://videolectures.net/czvi07_kacic_gtijv,0
2017-11-17,Building Pattern: Synthetic Biology as a Tool for Exploring Emergent Systems,http://videolectures.net/turing100_grant_building_pattern,0
2015-07-13,PhiloWeb 2015: Politicizing the Future of the (Semantic) Web,http://videolectures.net/eswc2015_philoweb,0
2015-12-05,DRAW: A Recurrent Neural Network For Image Generation,http://videolectures.net/icml2015_gregor_image_generation,0
2017-11-17,Award Ceremony,http://videolectures.net/iswc2011_hendler_martin_awards,0
2017-11-17,Global Computing for our Complex World,http://videolectures.net/outofthebox_bishop_global_computing,0
2015-06-17,4th Workshop on Knowledge Discovery and Data Mining Meets Linked Open Data (Know@LOD),http://videolectures.net/eswc2015_knowalod,0
2015-06-03,Third International Workshop on Context Based Affect Recognition (CBAR) 2015,http://videolectures.net/fgconference2015_cbar,0
2015-10-22,"1st International Workshop on Energy Management, Prediction and Big Data Elaboration (EMENDER), Ljubljana 2015",http://videolectures.net/emender2015_ljubljana,0
2016-01-11,"European Security Research (ESR) - The Next Wave, Dublin 2015",http://videolectures.net/esr2015_dublin,0
2016-11-15,"Slovenian KDD Conference on Data Mining and Data Warehouses (SiKDD), Ljubljana 2016",http://videolectures.net/sikdd2016_ljubljana,0
2015-11-16,Exhibiton interviews,http://videolectures.net/esr2015_exhibition_interviews,0
2015-03-06,Machine Learning Seminars at Carnegie Mellon University,http://videolectures.net/cmuseminars,0
2017-11-17,"Symbiotic Autonomy: Robots, Humans, and the Web",http://videolectures.net/turing100_veloso_symbiotic_autonomy,0
2015-12-05,Ordinal Mixed Membership Models,http://videolectures.net/icml2015_virtanen_membership_models,0
2017-11-17,Polynomial Time Optimal Query Algorithms for Finding Graphs with Arbitrary Real Weights,http://videolectures.net/colt2013_choi_graphs,0
2016-08-23,"13th Extended Semantic Web Conference (ESWC), Heraklion 2016",http://videolectures.net/eswc2016_heraklion,0
2016-02-10,"International Conference on Computer Vision (ICCV) 2015, Santiago",http://videolectures.net/iccv2015_santiago,0
2015-10-21,Web Ontologies: Lessons Learned from Conceptual Modeling at Scale,http://videolectures.net/eswc2015_hepp_web_ontologies,0
2016-01-13,"Delavnica projekta European Language Resources Coordination (ELRC), Ljubljana 2015",http://videolectures.net/elrc2015_ljubljana,0
2017-11-17,Social Targeting for Privacy-Friendly On-line Advertising,http://videolectures.net/icwsm2011_provost_targeting,0
2017-11-17,1st Pre-Kick off NGO meeting,http://videolectures.net/may09_ngomeeting,0
2015-06-17,2nd Workshop on Linked Data Quality (LDQ2015),http://videolectures.net/eswc2015_ldq,0
2016-07-28,Parallel Global Voices: a Collection of Multilingual Corpora with Citizen Media Stories,http://videolectures.net/lrec2016_prokopidis_media_stories,0
2015-07-15,Constructing Subsumption Hierarchies of Web Queries,http://videolectures.net/eswc2015_prohaska_web_queries,0
2016-07-28,Identification of Drug-Related Medical Conditions in Social Media,http://videolectures.net/lrec2016_morlane_hondere_medical_conditions,0
2015-12-05,Approximate Dynamic Programming for Two-Player Zero-Sum Markov Games,http://videolectures.net/icml2015_perolat_dynamic_programming,0
2016-07-25,Multi-Tensor Decompositions for Personalized Cancer Diagnostics and  Prognostics,http://videolectures.net/kolokviji_alter_cancer_diagnostics,0
2016-07-28,Mirroring Facial Expressions and Emotions in Dyadic Conversations,http://videolectures.net/lrec2016_navarretta_facial_expressions,0
2015-09-27,On TD(0) with function approximation: Concentration bounds and a centered variant with exponential convergence,http://videolectures.net/icml2015_korda_learning_algorithm,0
2017-11-17,"The cloud, Big Data and Great Opportunities",http://videolectures.net/dataforum2012_hedegaard_bojsen_cloud,0
2017-11-17, Opening Ceremony,http://videolectures.net/iswc2011_noy_welty_staab_opening,0
2015-09-27,Spectral Clustering via the Power Method - Provably,http://videolectures.net/icml2015_gittens_spectral_clustering,0
2015-06-03,Workshop on De-Identification for Privacy Protection in Multimedia (DEID) 2015,http://videolectures.net/fgconference2015_deid,0
2016-10-06,"6th ESWC Summer School, Dubrovnik 2016",http://videolectures.net/eswc2016_summer_school,0
2017-11-17,Statistics with a human face...and other parts of the human body,http://videolectures.net/as2011_bowman_human,0
2015-06-17,ESWC 2015 Developers Workshop,http://videolectures.net/eswc2015_semdev,0
2015-10-22,"5th ESWC Summer School, Crete 2015",http://videolectures.net/eswc2015_summer_school,0
2015-07-15,Tutorial on Visual Analytics with Linked Open Data and Social Media (VisLOD2015),http://videolectures.net/eswc2015_gentile_mazumdar_kauppinen_vislod_part2,0
2015-07-15,Tutorial on Visual Analytics with Linked Open Data and Social Media (VisLOD2015),http://videolectures.net/eswc2015_gentile_mazumdar_kauppinen_vislod_part1,0
2015-12-21,"Znanstvena konferenca Slovenščina na spletu in v novih medijih, Ljubljana 2015",http://videolectures.net/slovenscina2015_ljubljana,0
2015-12-05,Efficient Training of LDA on a GPU by Mean-for-Mode Estimation,http://videolectures.net/icml2015_tristan_mode_estimation,0
2015-06-17,Workshop on Negative or Inconclusive rEsults in Semantic web (NoISE 2015),http://videolectures.net/eswc2015_noise,0
2015-06-17,Tutorial on Visual Analytics with Linked Open Data and Social Media (VisLOD 2015),http://videolectures.net/eswc2015_vislod,0
2015-06-03,"3rd International Workshop on Emotion Representation, Analysis and Synthesis in Continuous Time and Space (EmoSPACE) 2015",http://videolectures.net/fgconference2015_emospace,0
2015-07-29,"2nd Multidisciplinary Conference on Reinforcement Learning and Decision Making (RLDM), Edmonton 2015",http://videolectures.net/rldm2015_edmonton,0
2017-11-17,Developers Q&A session,http://videolectures.net/w3cworkshop2011_developers_qa,0
2016-07-29,"Could Speaker, Gender or Age Awareness be beneficial in Speech-based Emotion Recognition?",http://videolectures.net/lrec2016_sidorov_emotion_recognition,0
2017-11-17,Large-Scale Graph Mining for Recommendations,http://videolectures.net/kdd2013_shah_graph_mining,0
2017-11-17,Pogovor o jezikovnih virih za slovenski jezik,http://videolectures.net/czvi07_stabej_debata,0
2015-12-05,Non-Stationary Approximate Modified Policy Iteration,http://videolectures.net/icml2015_scherrer_policy_iteration,0
2015-02-20,"2nd Machine Learning for Personalized Medicine (MLPM), Paris 2014 ",http://videolectures.net/mlpmsummerschool2014_paris,0
2017-11-17,Panel discussion moderated by Bas Haring,http://videolectures.net/snnsymposium2010_haring_pdmb,0
2017-11-17,Policy Q&A session,http://videolectures.net/w3cworkshop2011_policy_qa,0
2015-06-17,2nd International Workshop on Dataset PROFIling and fEderated Search for Linked Data (PROFILES 2015),http://videolectures.net/eswc2015_profiles,0
2016-07-28,Deep Learning of Audio and Language Features for Humor Prediction,http://videolectures.net/lrec2016_bertero_deep_learning,0
2016-10-05,KDD 2016 Workshops,http://videolectures.net/kdd2016_workshops,0
2017-11-17,Localizers Q&A session,http://videolectures.net/w3cworkshop2011_localizers_qa,0
2017-11-17,In-Memory Computing - The need for speed on Big Data,http://videolectures.net/dataforum2013_brenckmann_inmemory_computing,0
2015-12-05,Unsupervised Learning of Video Representations using LSTMs,http://videolectures.net/icml2015_mansimov_video_representations,0
2016-07-28,TEG-REP: A corpus of Textual Entailment Graphs based on Relation Extraction Patterns,http://videolectures.net/lrec2016_gabryszak_extraction_patterns,0
2015-07-15,Programmatic Access to Crowdsourced Human Computation for Designing and Enhancing Interlinking,http://videolectures.net/eswc2015_sarasua_enhancing_interlinking,0
